ts,door_state,sphone_signal,label,type
-0.7483987897887583,0,0,0,3
-0.7483987897887583,0,0,0,3
-0.7483987897887583,0,0,0,3
-0.7483987897887583,0,0,0,3
-0.7483987897887583,0,0,0,3
-0.7483987897887583,0,0,0,3
-0.7483987897887583,0,0,0,3
-0.7483987897887583,1,1,0,3
-0.7483987897887583,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,1,1,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,1,1,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,1,1,0,3
-0.7483978791119792,0,0,0,3
-0.7483978791119792,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,1,1,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,1,1,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,1,1,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.7483969684352001,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,1,1,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,1,1,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,1,1,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.748396057758421,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,1,1,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,0,0,0,3
-0.7483951470816419,1,1,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,1,1,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,1,1,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,1,1,0,3
-0.7483942364048628,1,1,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,1,1,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483942364048628,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483924150513045,1,1,0,3
-0.7483924150513045,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,1,1,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,1,1,0,3
-0.7483915043745254,0,0,0,3
-0.7483915043745254,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,1,1,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,1,1,0,3
-0.7483905936977463,1,1,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,1,1,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,0,0,0,3
-0.7483905936977463,1,1,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,1,1,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,1,1,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,1,1,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,1,1,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483896830209672,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,1,1,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,1,1,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,1,1,0,3
-0.7483887723441881,1,1,0,3
-0.7483887723441881,0,0,0,3
-0.7483887723441881,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,1,1,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.748387861667409,0,0,0,3
-0.7483869509906299,0,0,0,3
-0.7483869509906299,0,0,0,3
-0.7483869509906299,0,0,0,3
-0.7483869509906299,0,0,0,3
-0.7483869509906299,0,0,0,3
-0.7483869509906299,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,0,0,0,3
-0.7483860403138507,1,1,0,3
-0.7483851296370716,0,0,0,3
-0.7483851296370716,0,0,0,3
-0.7483851296370716,0,0,0,3
-0.7483851296370716,0,0,0,3
-0.7483851296370716,0,0,0,3
-0.7483851296370716,0,0,0,3
-0.7483851296370716,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,1,1,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,1,1,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,1,1,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,1,1,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,1,1,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,1,1,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483842189602925,0,0,0,3
-0.7483833082835134,1,1,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,1,1,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,1,1,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,1,1,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,0,0,0,3
-0.7483833082835134,1,1,0,3
-0.7483833082835134,0,0,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,1,1,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,1,1,0,3
-0.7483823976067343,0,0,0,3
-0.7483823976067343,0,0,0,3
